name;description;price;img_url;category_id;id;create_timestamp;brand_id
LED Warning Light, magnet holder;Rotating LED warning light with 18 high-performance 3 W LEDs. R65. ECE R65 approved. With 3 different flashing patterns, e.g. rotating or strobe. Made of durable plastic.;459.0;https://productimages.biltema.com/v1/image/imagebyfilename/38-776_xl_1.jpg;4;553;2023-05-15 15:12:27;32
Strobe light with 6+6 LEDs, orange+white;Strobe light in slim design. With 6 orange LEDs, 6 white LEDs and clear glass. For use on heavy vehicles. E-marked according to ECE R10 and according to ECE R65 class II (orange light only), which means the strobe light has both a day and night mode. The light has 26 strobe patterns.;279.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-432_xl_1.jpg;4;554;2023-05-15 15:12:27;5
Xenon Strobe;Single strobe light with black socket and orange cover that can be unscrewed. With flat bracket for three screws. E-marked.;149.0;https://productimages.biltema.com/v1/image/imagebyfilename/38-752_xl_1.jpg;4;555;2023-05-15 15:12:27;6
Strobe Light, 2-row, with 12 LEDs, orange;Small and practical 2-row strobe light with 12 orange LEDs and clear glass. For use on heavy vehicles. E-marked according to ECE R10 and approved according to ECE R65 class II, which means the strobe light has both a day and night mode. The light has 10 strobe patterns.;219.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-438_xl_1.jpg;4;556;2023-05-15 15:12:27;28
Strobe light with 12 LEDs, white;Strobe light in slim design. With 12 white LEDs and clear glass. For use on heavy vehicles. E-marked according to ECE R10. The light has 26 strobe patterns.;279.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-434_xl_1.jpg;4;557;2023-05-15 15:12:27;12
Strobe Light Bar, 600 mm;The low height, 55 mm, reduces wind resistance, wind noise and also fuel consumption compared to rotating hazard lights. Suitable for work vehicles, construction machines, tractors etc. Internal aluminium frame and external plastic housing. Attaches to vehicle roofs with supplied fittings.10 different flash patterns (ECE R65) controlled by a function switch.NOTE! Intended for use on work vehicles only.E-certified.NOTE: Keep in mind that strong winds significantly affect the ability of the fittings to hold the bar in place.;2099.0;https://productimages.biltema.com/v1/image/imagebyfilename/38-778_xl_1.jpg;4;558;2023-05-15 15:12:27;22
LED Strobe Light;Warning strobe light with orange LEDs and 3 different flashing patterns. Suitable for passenger cars, work vehicles, and trucks. Light housing in aluminium and transparent glass. 12/24 V. Temperature range -40° to +65°C. IP67. ECE R65 approved. Dimensions: 140 x 48 x 30 mm. Output: 12 W.Warning! Never stare directly into the light. May cause eye damage.;299.0;https://productimages.biltema.com/v1/image/imagebyfilename/38-755_xl_1.jpg;4;559;2023-05-15 15:12:27;18
LED Warning Light;Rotating LED warning light in impact-resistant plastic. With several different flashing patterns, e.g. rotating or strobe. The flashing patterns can be changed easily with the DIP switch. For permanent mounting or mounting with suction cup and magnetic bracket. With On/Off button and power supply via cigarette socket adapter. E-marked and EMC approved.;199.0;https://productimages.biltema.com/v1/image/imagebyfilename/38-730_xl_1.jpg;4;560;2023-05-15 15:12:27;21
LED Warning Light, screw clamp;Rotating LED warning light with 18 high-performance 3 W LEDs. R65. ECE R65 approved. With 3 different flashing patterns, e.g. rotating or strobe. Made of durable plastic.;459.0;https://productimages.biltema.com/v1/image/imagebyfilename/38-775_xl_1.jpg;4;561;2023-05-15 15:12:27;32
Strobe light, mini, with 6 LEDs, white;Small strobe light with 6 white LEDs and clear glass. For use on heavy vehicles. E-marked according to ECE R10. The light has 14 strobe patterns.;239.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-436_xl_1.jpg;4;562;2023-05-15 15:12:27;12
LED Strobe Light;Warning strobe light with orange LEDs and 10 different flashing patterns. Multiple lights can be interconnected for synchronised flashing. Suitable for passenger cars, work vehicles, and trucks. Light housing in aluminium and transparent glass. 12/24 V. Temperature range -40° to +70°. IP67. Power consumption: 12 V: 0.25 A. 24 V: 0.13 A.;199.0;https://productimages.biltema.com/v1/image/imagebyfilename/38-741_xl_1.jpg;4;563;2023-05-15 15:12:27;2
Strobe light with 6 LEDs, white;Strobe light in slim design. With 6 white LEDs and clear glass. For use on heavy vehicles. The light has 26 strobe patterns. E-marked according to ECE R10.;219.0;https://productimages.biltema.com/v1/Image/product/xlarge/2000045347/4;4;564;2023-05-15 15:12:27;9
Retrofitted LED Resistor, 12 V, 21 W;Resistor for retrofitted LED lamps for preventing error messages when retrofitting LED lamps. For parallel connection to the LED lamp.NOTE: One resistor required per lamp.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-2017_xl_1.jpg;4;565;2023-05-15 15:12:27;17
LED Indicator Resistor;Because an LED bulb only draws 80 mA, the flash rate will be too high if the load on the circuit is not increased with a resistor when using LED indicators. The resistor must be connected in parallel to the LED bulb. NOTE! A resistor must be connected for each indicator light replaced with an LED bulb.;42.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-202_xl_1.jpg;4;566;2023-05-15 15:12:27;16
Retrofitted LED Resistor, 12 V, 5 W;Resistor for retrofitted LED lamps for preventing error messages when retrofitting LED lamps. For parallel connection to the LED lamp.NOTE: One resistor required per lamp.;32.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-2015_xl_1.jpg;4;567;2023-05-15 15:12:27;14
Retrofitted LED Resistor, 12 V, 21/5 W;Resistor for retrofitted LED lamps for preventing error messages when retrofitting LED lamps. For parallel connection to the LED lamp.NOTE: One resistor required per lamp.;42.9;https://www.caspianpolicy.org/no-image.png;4;568;2023-05-15 15:12:27;20
Retrofitted LED Resistor, 24 V, 5 W;Resistor for retrofitted LED lamps for preventing error messages when retrofitting LED lamps. For parallel connection to the LED lamp.NOTE: One resistor required per lamp.;14.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-2016_xl_1.jpg;4;569;2023-05-15 15:12:27;8
Retrofitted LED Resistor, 24 V, 21 W;Resistor for retrofitted LED lamps for preventing error messages when retrofitting LED lamps. For parallel connection to the LED lamp.NOTE: One resistor required per lamp.;14.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-2018_xl_1.jpg;4;570;2023-05-15 15:12:27;2
"Spot Lamp 7"" LED, 80 W, no-edge";Auxiliary light with optimal performance that provides a neat overall impression. High beam headlamp approved in accordance with R112 and the daytime running lamp (DRL) in the centre is R7 certified. The lamp glass has no edges (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The lens is made of polycarbonate, with vibration-damping aluminium housing and stainless steel bracket. Comes with a male DT3 connector mounted on the light and a loose connection cable with a female DT3 connector for easy installation. The spot lamp is also approved in accordance with ECE R112 R7 and EMC R10 and E-marked.;649.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-473_xl_1.jpg;4;571;2023-05-15 15:12:27;38
"Spot Lamp 9"" LED, 170 W, no-edge";Auxiliary light with optimal performance that provides a neat overall impression. High beam headlamp approved in accordance with R112 and the daytime running lamp (DRL) in the centre is R7 certified. The lamp’s 34 OSRAM LEDs, optimised reflector and lens technology produce a wide and long-range beam. The lamp glass has no edges (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The lens is made of polycarbonate, with vibration-damping aluminium housing and stainless steel bracket. Comes with a male DT3 connector mounted on the light and a loose connection cable with a female DT3 connector for easy installation. The spot lamp is also approved in accordance with ECE R112 R7 and EMC R10 and E-marked.;1079.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-471_xl_1.jpg;4;572;2023-05-15 15:12:27;39
"High beam 7"", halogen, 55/70 W, clear";Impact-resistant lamp housing of nylon 66 fibre, free-form reflector and tempered glass lens. Supplied with H7 halogen bulb (12 V/55 W) and T10 parking light. Steel fastener and screws included. The high beam is also approved for 24 V/70 W. Long range and wide beam. E-marked.NOTE! Make sure to find out which rules apply for parking lights in your home country.42-330:;199.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-330_xl_1.jpg;4;573;2023-05-15 15:12:27;21
"High beam 9"", halogen, 55/70 W, clear";Long range and wide beam. Impact-resistant lamp housing of nylon 66 fibre, free-form reflector and tempered glass lens. Supplied with H7 halogen bulb (12 V/55 W) and T10 parking light. Steel fastener and screws included. The high beam is also approved for 24 V/70 W. E-marked.NOTE! Make sure to find out which rules apply for parking lights in your home country.;249.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-321_xl_1.jpg;4;574;2023-05-15 15:12:27;39
"High beam 7"", halogen, 55/70 W, blue";Impact-resistant lamp housing of nylon 66 fibre, free-form reflector and tempered glass lens. Supplied with H7 halogen bulb (12 V/55 W) and T10 parking light. Steel fastener and screws included. The high beam is also approved for 24 V/70 W. Long range and wide beam. E-marked.NOTE! Make sure to find out which rules apply for parking lights in your home country.;229.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-331_xl_1.jpg;4;575;2023-05-15 15:12:27;20
"High beam 9"", halogen, 55/70 W, blue";ILong range and wide beam. mpact-resistant lamp housing of nylon 66 fibre, free-form reflector and tempered glass lens. Supplied with H7 halogen bulb (12 V/55 W) and T10 parking light. Steel fastener and screws included. The high beam is also approved for 24 V/70 W. E-marked.NOTE! Make sure to find out which rules apply for parking lights in your home country.;249.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-322_xl_1.jpg;4;576;2023-05-15 15:12:27;9
Stone Chip Guard;Plastic. Fits spotlights42-310,42-311,42-320,42-321and42-322.;39.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-325_xl_1.jpg;4;577;2023-05-15 15:12:27;28
"Spot Lamp 7"" LED, 80 W";A powerful auxiliary light with a classic look. High beam headlamp approved in accordance with R112 and the daytime running lamp (DRL) in the centre is R7 certified. A very robust spot lamp with stainless steel bracket able to withstand tough conditions. The lens is made of polycarbonate, with aluminium housing and stainless steel bracket. Comes with a male DT3 connector mounted on the light and a loose connection cable with a female DT3 connector for easy installation. The spot lamp is also approved in accordance with ECE R112 R7 and EMC R10 and E-marked.;649.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-472_xl_1.jpg;4;578;2023-05-15 15:12:27;35
"Spotlights 9"", halogen, 55/70 W, blue";Long range and narrow light beam. Impact-resistant lamp housing of nylon 66 fibre, free-form reflector and tempered glass lens. Supplied with H7 halogen bulb (12 V/55 W) and T10 parking light. Steel fastener and screws included. The spotlight is also approved for 24 V/70 W. E-marked. Can be complemented with stone chip guards 42-325 or 42-326 or frame panels 42-323 and 42-324.NOTE! Make sure to find out which rules apply for parking lights in your home country.;159.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-322_xl_1.jpg;4;579;2023-05-15 15:12:27;6
"Spotlights 9"", Xenon";Impact-resistant lamp housing of nylon 66 fibre with reference value 50. With free-form reflector, and tempered glass lens. The Xenon light produces light similar to daylight. D1S Xenon 35 W / 12 or 24 V and T10 parking light. Built-in ballast. Dimensions: 224 x 234 x 125 mm. Stainless steel bracket and screw supplied, E-certified. Can be complemented with stone chip guards42-325or42-326or frame panels42-323and42-324.;599.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-320_xl_1.jpg;4;580;2023-05-15 15:12:27;13
"Spot Lamp 9"" LED, 170 W";A powerful auxiliary light with a classic look. High beam headlamp approved in accordance with R112 and the daytime running lamp (DRL) in the centre is R7 certified. A very robust spot lamp with stainless steel bracket able to withstand tough conditions. The lamp’s 34 OSRAM LEDs, optimised reflector and lens technology produce more than 20,000 raw lumens and a range of just over one kilometre. The lens is made of polycarbonate, with aluminium housing and stainless steel bracket. Comes with a male DT3 connector mounted on the light and a loose connection cable with a female DT3 connector for easy installation. The spot lamp is also approved in accordance with ECE R112 R7 and EMC R10 and E-marked.;1079.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-470_xl_1.jpg;4;581;2023-05-15 15:12:27;28
Auxiliary Light Relay and Cable Set, 2 x 55 W;For connecting 2 auxiliary lights. With relays, cables, crimp terminals, switch and wiring diagram.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-600_xl_1.jpg;4;582;2023-05-15 15:12:27;7
Headlight Cable Kit;Replaces the vehicle's normal cabling and relays when brighter bulbs are used (100 W or more). Easy installation in the vehicle's normal lamp connections. Supplied with cabling, 2 relays (40 A), and installation instructions.;145.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-603_xl_1.jpg;4;583;2023-05-15 15:12:27;6
Relay cable kit DT, 12 V;Complete cable kit for quick and simple auxiliary light connection. For all types of auxiliary lights/light bars (up to 150 W) with DT connectors. The cable kit has a DT connector, a separate signal connection, as well as positive and negative connection.;149.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-605_xl_1.jpg;4;584;2023-05-15 15:12:27;37
Bulb Connector, H4;For connecting headlight bulbs. Supplied with cables.;29.9;https://productimages.biltema.com/v1/image/imagebyfilename/35-5250_xl_1.jpg;4;585;2023-05-15 15:12:27;27
Relay cable kit 2 x DTP, 12 V;Complete cable kit for quick and simple auxiliary light connection. For all types of auxiliary lights/light bars (up to 2 x 300 W) with DTP connectors. The cable kit has two DTP connectors, a separate signal connection, as well as positive and negative connection.Each connection can draw 300 W.;219.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-609_xl_1.jpg;4;586;2023-05-15 15:12:27;21
Relay cable kit DTP, 12 V;Complete cable kit for quick and simple auxiliary light connection. For all types of auxiliary lights/light bars (up to 300 W) with DTP connectors. The cable kit has a DTP connector, a separate signal connection, as well as positive and negative connection.;169.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-608_xl_1.jpg;4;587;2023-05-15 15:12:27;33
Relay cable kit 2 x DT3, 12 V;Complete cable kit for quick and simple auxiliary light connection. For all types of auxiliary lights/light bars (up to 2 x 150 W) with DT3 connectors. The cable kit has two DTP connectors, a separate signal connection, as well as positive and negative connection.Each connection can draw 150 W.;239.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-612_xl_1.jpg;4;588;2023-05-15 15:12:27;10
Relay cable kit 2 x DT, 12 V;Complete cable kit for quick and simple auxiliary light connection. For all types of auxiliary lights/light bars (up to 2 x 150 W) with DT connectors. The cable kit has two DT connectors, a separate signal connection, as well as positive and negative connection.Each connection can draw 150 W.;169.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-606_xl_1.jpg;4;589;2023-05-15 15:12:27;32
Auxiliary Light Relay and Cable Set, 2 x 125 W;For connecting 2 auxiliary lights. With double relay (max. 2 x 15 A), cables, crimp terminals, switches and wiring diagram.;99.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-601_xl_1.jpg;4;590;2023-05-15 15:12:27;31
Relay cable kit DT3, 12 V;Complete cable kit for quick and simple auxiliary light connection. For all types of auxiliary lights/light bars (up to 150 W) with DT3 connectors. The cable kit has a DT3 connector, a separate signal connection, as well as positive and negative connection.;199.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-611_xl_1.jpg;4;591;2023-05-15 15:12:27;40
Bulb Connector, H7;For connecting headlight bulbs. Supplied with cables.;29.9;https://productimages.biltema.com/v1/image/imagebyfilename/35-5251_xl_1.jpg;4;592;2023-05-15 15:12:27;38
Auxiliary Light Cabling;For mounting auxiliary lights to vehicles with sensitive CAN bus electronics systems. The electronic module does not affect the electronics system, which means it does not generate error messages caused by incorrect loads in the electronic system, which can be caused by relays. Suitable for e.g. Audi, VW and Volvo with sensitive electronics systems.;799.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-406_xl_1.jpg;4;593;2023-05-15 15:12:27;25
LED light bar with strobe light, single-row, straight, 105 W;Elegant single-row light bar with built-in strobe light for combined functionality, as well as DRL in two colours, white and orange. The supplied low profile brackets allow for discreet installation and a neat overall impression. The lamp glass has no frame (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The reflectors are designed to provide optimal light reflection for road use. The middle reflectors direct the light forwards with a focused beam, whereas the side reflectors distribute the light in a wide, even beam that illuminates the road sides. The housing and brackets are made of aluminium and the lens is made of UV-resistant polycarbonate. The supplied brackets are movable 5 degrees upwards and 10 degrees downwards.Supplied with connection cable. The light bar is E-marked and approved for road traffic in accordance with ECE R112, R7 and EMC R10. The strobe light is R65 certified.;1049.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-483_xl_1.jpg;4;594;2023-05-15 15:12:27;29
LED light bar, single-row, straight, 105 W;Elegant light bar that, with the supplied low profile brackets, allows for discreet installation and a neat overall impression. The lamp glass has no frame (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The reflectors are designed to provide optimal light reflection for road use. The middle reflectors direct the light forwards with a focused beam, whereas the side reflectors distribute the light in a wide, even beam that illuminates the road sides. The housing and brackets are made of aluminium and the lens is made of UV-resistant polycarbonate. The supplied brackets are movable 5 degrees upwards and 10 degrees downwards.Comes with a male Deutsch DT connector mounted on the light and a loose connection cable with a female DT connector for easy installation. The light bar is approved for road traffic in accordance with ECE R112 and EMC R10 and E-marked.;649.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-482_xl_1.jpg;4;595;2023-05-15 15:12:27;14
LED light bar, double, straight, 200 W;Elegant light bar that, with the supplied low profile brackets, allows for discreet installation and a neat overall impression. The lamp glass has no frame (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The reflectors are designed to provide optimal light reflection for road use. The middle reflectors direct the light forwards with a focused beam, whereas the side reflectors distribute the light in a wide, even beam that illuminates the road sides. The housing and brackets are made of aluminium and the lens is made of UV-resistant polycarbonate. The supplied brackets are movable 5 degrees upwards and 10 degrees downwards. Comes with a male DT connector mounted on the light and a loose connection cable with a female DT connector for easy installation. The light bar is approved for road traffic in accordance with ECE R112 and EMC R10 and E-marked.;1079.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-484_xl_1.jpg;4;596;2023-05-15 15:12:27;37
LED light bar, 18 W;Powerful auxiliary light with 6 OSRAM SMT LEDs, which produce full brightness instantly. Shines with a white beam. Black aluminium housing, polycarbonate lens and reflector, stainless steel mounting bracket, and rubber-clad connection cable. Fittings included. E-marked in accordance with ECE-R 10/112. For installation, use Auxiliary Light Bracket 42-417.The vehicle owner is responsible for mounting the equipment in accordance with applicable laws and regulations.;269.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-416_xl_1.jpg;4;597;2023-05-15 15:12:27;40
LED light bar with strobe light, double-row, straight, 200 W;Elegant light bar with built-in strobe light for combined functionality, as well as DRL in two colours, white and orange. The supplied low profile brackets allow for discreet installation and a neat overall impression. The lamp glass has no frame (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The reflectors are designed to provide optimal light reflection for road use. The middle reflectors direct the light forwards with a focused beam, whereas the side reflectors distribute the light in a wide, even beam that illuminates the road sides. The housing and brackets are made of aluminium and the lens is made of UV-resistant polycarbonate. The supplied brackets are movable 5 degrees upwards and 10 degrees downwards.Supplied with connection cable. The light bar is approved for road traffic in accordance with ECE R112 and EMC R10 and E-marked. The strobe light is R65 certified.;1499.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-488_xl_1.jpg;4;598;2023-05-15 15:12:27;3
LED light bar with strobe light, single-row, straight, 165 W;Elegant single-row light bar with built-in strobe light for combined functionality, as well as DRL in two colours, white and orange. The supplied low profile brackets allow for discreet installation and a neat overall impression. The lamp glass has no frame (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The reflectors are designed to provide optimal light reflection for road use. The middle reflectors direct the light forwards with a focused beam, whereas the side reflectors distribute the light in a wide, even beam that illuminates the road sides. The housing and brackets are made of aluminium and the lens is made of UV-resistant polycarbonate. The supplied brackets are movable 5 degrees upwards and 10 degrees downwards.Supplied with connection cable. The light bar is E-marked and approved for road traffic in accordance with ECE R112, R7 and EMC R10. The strobe light is R65 certified.;1449.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-486_xl_1.jpg;4;599;2023-05-15 15:12:27;23
LED light bar, double, straight, 400 W;Elegant light bar that, with the supplied low profile brackets, allows for discreet installation and a neat overall impression. The lamp glass has no frame (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The reflectors are designed to provide optimal light reflection for road use. The middle reflectors direct the light forwards with a focused beam, whereas the side reflectors distribute the light in a wide, even beam that illuminates the road sides. The housing and brackets are made of aluminium and the lens is made of UV-resistant polycarbonate. The supplied brackets are movable 5 degrees upwards and 10 degrees downwards. Comes with a male DTP connector mounted on the light and a loose connection cable with a female DTP connector for easy installation. The light bar is approved for road traffic in accordance with ECE R112 and EMC R10 and E-marked.;1749.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-485_xl_1.jpg;4;600;2023-05-15 15:12:27;18
LED light bar, double, curved, 200 W;Elegant curved light bar, which provides wider light distribution than a straight light bar. The supplied low profile brackets allow for discreet installation and a neat overall impression. The lamp glass has no frame (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The reflectors are designed to provide optimal light reflection for road use. The middle reflectors direct the light forwards with a focused beam, whereas the side reflectors distribute the light in a wide, even beam that illuminates the road sides. The housing and brackets are made of aluminium and the lens is made of UV-resistant polycarbonate. The supplied brackets are movable 5 degrees upwards and 10 degrees downwards. Comes with a male DT connector mounted on the light and a loose connection cable with a female DT connector for easy installation. The light bar is approved for road traffic in accordance with ECE R112 and EMC R10 and E-marked.;1149.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-487_xl_1.jpg;4;601;2023-05-15 15:12:27;1
LED light bar, 36 W;Powerful auxiliary light with 12 OSRAM SMT LEDs, which produce full brightness instantly. Shines with a wide and white beam. Black aluminium housing, polycarbonate lens and reflector, stainless steel mounting bracket, and rubber-clad connection cable. Fittings included. E-marked in accordance with ECE-R 10/112. For installation, use Auxiliary Light Bracket 42-417. The vehicle owner is responsible for mounting the equipment in accordance with applicable laws and regulations.;499.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-414_xl_1.jpg;4;602;2023-05-15 15:12:27;17
LED light bar, curved, 120 W;Powerful auxiliary light with parking lights and 8 OSRAM ET5520 SMT LEDs, which produce full brightness instantly. Shines with a long, wide and white beam. Black aluminium housing, polycarbonate lens and reflector, stainless steel mounting bracket, and rubber-clad connection cable. Fittings included. E-marked in accordance with ECE-R 10/77/112. For installation, use Auxiliary Light Bracket 42-417. The vehicle owner is responsible for mounting the equipment in accordance with applicable laws and regulations.;949.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-408_xl_1.jpg;4;603;2023-05-15 15:12:27;23
LED light bar, 100 W;Powerful auxiliary light with 20 OSRAM SMT LEDs, which produce full brightness instantly. Shines with a long, wide and white beam. Black aluminium housing, polycarbonate lens and reflector, stainless steel mounting bracket, and rubber-clad connection cable. Fittings included. E-marked in accordance with ECE-R 10/112. For installation, use Auxiliary Light Bracket 42-417. The vehicle owner is responsible for mounting the equipment in accordance with applicable laws and regulations.;579.0;https://productimages.biltema.com/v1/image/imagebyfilename/42-409_xl_1.jpg;4;604;2023-05-15 15:12:27;9
LED light bar with strobe light, double-row, straight, 400 W;Elegant light bar with built-in strobe light for combined functionality, as well as DRL in two colours, white and orange. The supplied low profile brackets allow for discreet installation and a neat overall impression. The lamp glass has no frame (no-edge lens), which prevents dirt, ice, and snow from accumulating on the glass. The reflectors are designed to provide optimal light reflection for road use. The middle reflectors direct the light forwards with a focused beam, whereas the side reflectors distribute the light in a wide, even beam that illuminates the road sides. The housing and brackets are made of aluminium and the lens is made of UV-resistant polycarbonate. The supplied brackets are movable 5 degrees upwards and 10 degrees downwards.Supplied with connection cable. The light bar is approved for road traffic in accordance with ECE R112 and EMC R10 and E-marked. The strobe light is R65 certified.;2799.0;https://productimages.biltema.com/v1/Image/product/xlarge/2000046127/4;4;605;2023-05-15 15:12:27;13
Numberplate lightning LED;Number plate light that works with CANBUS. Supplied with connection cable. E-marked.;74.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-227_xl_1.jpg;4;606;2023-05-15 15:12:27;40
Numberplate lightning LED;Number plate light. Supplied with connection cable. E-marked.;79.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-240_xl_1.jpg;4;607;2023-05-15 15:12:27;8
Numberplate lighting;Black plastic. Two fixation screws. Light bulb 1 pc 5W SV8,5 (38 mm) not supplied. E-marked.;39.9;https://productimages.biltema.com/v1/image/imagebyfilename/42-148_xl_1.jpg;4;608;2023-05-15 15:12:27;9
Fuse Holder;For ANL fuses. With transparent cover that snaps off easily to access the fuse and removable side panels for easy installation. An LED indicates whether the fuse is blown. Fuse not supplied.;109.0;https://productimages.biltema.com/v1/image/imagebyfilename/25-2319_xl_1.jpg;5;609;2023-05-15 15:12:27;14
Automatic fuse, 70 A;Automatic fuse for installation of e.g. car stereos. With two functions in one unit, fuse and switch. Waterproof and spark-proof which makes it suitable for installation in e.g. engine rooms.;169.0;https://productimages.biltema.com/v1/image/imagebyfilename/84-560_xl_1.jpg;5;610;2023-05-15 15:12:27;32
Line level converter;Converts signals from the stereo to the speakers from a high to low level signal. This enables power amps to be connected via low level to car stereos which do not normally have low level outlets.;105.0;https://productimages.biltema.com/v1/image/imagebyfilename/84-598_xl_1.jpg;5;611;2023-05-15 15:12:27;27
ANL Fuse, 100 A;For fuse holder 25-2319. Gold-plated. Conforms to ISO 8846.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/25-2320_xl_1.jpg;5;612;2023-05-15 15:12:27;33
Loudspeaker mat, 2000 x 1420 mm;Slightly elastic speaker mat for use in audio builds and other vehicle projects.;149.0;https://productimages.biltema.com/v1/image/imagebyfilename/31-400_xl_1.jpg;5;613;2023-05-15 15:12:27;2
Loudspeaker cable, 2 x 2,5 mm²;Multi-conductor cable in acid-free copper (OFC) No terminals. Transparent. Construction 7 x 46/0,1 x 2F. OD: 4 x 8.;129.0;https://productimages.biltema.com/v1/image/imagebyfilename/35-728_xl_1.jpg;5;614;2023-05-15 15:12:27;40
Low level RCA cable;Double-insulated, with gold-plated connectors. Remote wire included.;74.9;https://productimages.biltema.com/v1/image/imagebyfilename/84-573_xl_1.jpg;5;615;2023-05-15 15:12:27;28
Loudspeaker cable, 2 x 1,5 mm²;Multi-conductor cable in acid-free copper (OFC) No terminals. Transparent. Construction 7 x 28/0,1 x 2F. OD: 3,6 x 7,2.;109.0;https://productimages.biltema.com/v1/image/imagebyfilename/35-728_xl_1.jpg;5;616;2023-05-15 15:12:27;29
Banana connectors, 2-pack;Gold-plated. Solderless connection. The cable locks in place by turning the body. Max. cable area: 21 mm².;32.9;https://productimages.biltema.com/v1/image/imagebyfilename/84-570_xl_1.jpg;5;617;2023-05-15 15:12:27;36
Loudspeaker cable, 2 x 0,75 mm²;Multi-conductor cable in acid-free copper (OFC) No terminals. Transparent. Construction 3 x 32/0.1 x 2F. OD: 2.8 x 5.6.;79.9;https://productimages.biltema.com/v1/image/imagebyfilename/35-728_xl_1.jpg;5;618;2023-05-15 15:12:27;37
Loudspeaker cable, 2 x 4,0 mm², 10 m;Multi-conductor cable in acid-free copper (OFC) No terminals. Transparent. Construction 7 x 73/0,1 x 2F. OD: 5 x 10.;229.0;https://productimages.biltema.com/v1/image/imagebyfilename/35-728_xl_1.jpg;5;619;2023-05-15 15:12:27;31
ANL Fuse, 300 A;For fuse holder 25-2319. Gold-plated. Conforms to ISO 8846.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/25-2320_xl_1.jpg;5;620;2023-05-15 15:12:27;11
ANL Fuse, 200 A;For fuse holder 25-2319. Gold-plated. Conforms to ISO 8846.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/25-2320_xl_1.jpg;5;621;2023-05-15 15:12:27;15
ANL Fuse, 150 A;For fuse holder 25-2319. Gold-plated. Conforms to ISO 8846.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/25-2320_xl_1.jpg;5;622;2023-05-15 15:12:27;35
Speaker fabric, 1800 x 1000 mm, black;Front fabric for speakers. Slightly transparent and elastic.;74.9;https://productimages.biltema.com/v1/image/imagebyfilename/31-402_xl_1.jpg;5;623;2023-05-15 15:12:27;29
Polyester padding, 5-pack;Ductile noise and heat insulation padding for car ceilings and sides.;125.0;https://productimages.biltema.com/v1/image/imagebyfilename/31-604_xl_1.jpg;5;624;2023-05-15 15:12:27;22
